{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':2.2694480175782399e+01, 'y':0.0000000000000000e+00, 'z':0.0000000000000000e+00, 'p1':-2.8551579309220456e-04, 'p2':2.2510739735550561e-01, 'p3':-1.0641423116780697e-04, 'S1x':4.4444444444444444e-03, 'S1y':-8.8888888888888906e-03, 'S1z':-1.3333333333333334e-02, 'S2x':4.4444444444444444e-03, 'S2y':-5.5555555555555558e-03, 'S2z':6.6666666666666671e-03,'Hreal':9.9528727008298645e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.5395210400371372e+01, 'y':-4.4478957975558098e-01, 'z':-1.2600290243536844e-01, 'p1':9.1050240107582552e-03, 'p2':-2.8303684662741091e-01, 'p3':-1.4620951098739603e-03, 'S1x':9.5583664343834533e-03, 'S1y':-2.9032135962978665e-03, 'S1z':-1.3294818229548830e-02, 'S2x':5.8670774683515052e-03, 'S2y':-3.9677888012881694e-03, 'S2z':6.7004315039111487e-03,'Hreal':9.9322187920041671e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.5348592830154230e+01, 'y':-1.2448896698707606e+00, 'z':-1.3037942851867526e-01, 'p1':2.3819735705152893e-02, 'p2':-2.8221004533213334e-01, 'p3':-1.3519906059740530e-03, 'S1x':9.5649552683708932e-03, 'S1y':-2.8818465132480781e-03, 'S1z':-1.3294728324586480e-02, 'S2x':5.8828050855476753e-03, 'S2y':-3.9443190756889490e-03, 'S2z':6.7004984653738385e-03,'Hreal':9.9322084186112425e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.5251595644111822e+01, 'y':-2.1047880216951564e+00, 'z':-1.3478466324857891e-01, 'p1':3.9640405451322774e-02, 'p2':-2.8045860307918624e-01, 'p3':-1.2281012355590366e-03, 'S1x':9.5720057978315801e-03, 'S1y':-2.8587617071511068e-03, 'S1z':-1.3294637879401569e-02, 'S2x':5.8997028103483168e-03, 'S2y':-3.9188854665804327e-03, 'S2z':6.7005650343275195e-03,'Hreal':9.9321972092050081e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.5094298746095120e+01, 'y':-3.0181949828584562e+00, 'z':-1.3911583892946522e-01, 'p1':5.6452660329443086e-02, 'p2':-2.7759917004053214e-01, 'p3':-1.0899852145872407e-03, 'S1x':9.5794854700706911e-03, 'S1y':-2.8340216869243958e-03, 'S1z':-1.3294547342544399e-02, 'S2x':5.9177027969979845e-03, 'S2y':-3.8915358204830528e-03, 'S2z':6.7006321264601000e-03,'Hreal':9.9321851927636451e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.4868228652689105e+01, 'y':-3.9728771580848274e+00, 'z':-1.4324324967860450e-01, 'p1':7.4032605389476730e-02, 'p2':-2.7347456243238455e-01, 'p3':-9.3811860568956940e-04, 'S1x':9.5873235008657881e-03, 'S1y':-2.8078197103791483e-03, 'S1z':-1.3294456980266323e-02, 'S2x':5.9366418764356900e-03, 'S2y':-3.8624620078798692e-03, 'S2z':6.7007013661608741e-03,'Hreal':9.9321724615188289e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.4566035286363661e+01, 'y':-4.9572552428601657e+00, 'z':-1.4704662860463127e-01, 'p1':9.2168134860435957e-02, 'p2':-2.6794808766049122e-01, 'p3':-7.7299888950711163e-04, 'S1x':9.5954647010243199e-03, 'S1y':-2.7803050580504957e-03, 'S1z':-1.3294366129754468e-02, 'S2x':5.9563898375807629e-03, 'S2y':-3.8318082912057903e-03, 'S2z':6.7007756007814263e-03,'Hreal':9.9321590862252385e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.4181218259206304e+01, 'y':-5.9605525125248278e+00, 'z':-1.5041415396849275e-01, 'p1':1.1066167507559224e-01, 'p2':-2.6089852887122994e-01, 'p3':-5.9509713442249261e-04, 'S1x':9.6038701505673472e-03, 'S1y':-2.7515790877651897e-03, 'S1z':-1.3294273221623963e-02, 'S2x':5.9768513296551556e-03, 'S2y':-3.7996667484766688e-03, 'S2z':6.7008588340235990e-03,'Hreal':9.9321451142807682e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.3708020343538356e+01, 'y':-6.9722714348035222e+00, 'z':-1.5323857010422115e-01, 'p1':1.2932055249194949e-01, 'p2':-2.5221817713513278e-01, 'p3':-4.0491743132505431e-04, 'S1x':9.6125126413100365e-03, 'S1y':-2.7217087888950172e-03, 'S1z':-1.3294175861085243e-02, 'S2x':5.9979551134770751e-03, 'S2y':-3.7660921265990576e-03, 'S2z':6.7009561168868978e-03,'Hreal':9.9321305764178791e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.3141225344845223e+01, 'y':-7.9820978675174548e+00, 'z':-1.5541514127157743e-01, 'p1':1.4795523159454549e-01, 'p2':-2.4180911456782300e-01, 'p3':-2.0298824810287809e-04, 'S1x':9.6213760106988021e-03, 'S1y':-2.6907273218954820e-03, 'S1z':-1.3294070857953479e-02, 'S2x':6.0196526891720574e-03, 'S2y':-3.7311022507107894e-03, 'S2z':6.7010734831224770e-03,'Hreal':9.9321154870017780e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.2476096093699400e+01, 'y':-8.9795395329944174e+00, 'z':-1.5683890294178768e-01, 'p1':1.6637264553467848e-01, 'p2':-2.2958206355838484e-01, 'p3':1.0094930555192678e-05, 'S1x':9.6304526010993399e-03, 'S1y':-2.6586410740228965e-03, 'S1z':-1.3293954271540277e-02, 'S2x':6.0419123029828636e-03, 'S2y':-3.6946857896410219e-03, 'S2z':6.7012178720412046e-03,'Hreal':9.9320998475463707e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.1708355978822263e+01, 'y':-9.9536435101077920e+00, 'z':-1.5740260246599139e-01, 'p1':1.8437096853067431e-01, 'p2':-2.1545603926987983e-01, 'p3':2.3363196309416387e-04, 'S1x':9.6397416323475114e-03, 'S1y':-2.6254337755168044e-03, 'S1z':-1.3293821444123447e-02, 'S2x':6.0647151141383351e-03, 'S2y':-3.6568068647455181e-03, 'S2z':6.7013970534441445e-03,'Hreal':9.9320836487898023e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.0833848271190776e+01, 'y':-1.0893109156742470e+01, 'z':-1.5699469503401148e-01, 'p1':2.0174168663463951e-01, 'p2':-1.9935206766356578e-01, 'p3':4.6687276253493608e-04, 'S1x':9.6492518812169858e-03, 'S1y':-2.5910550959310648e-03, 'S1z':-1.3293666968106141e-02, 'S2x':6.0880619120244920e-03, 'S2y':-3.6173919759450654e-03, 'S2z':6.7016196383614711e-03,'Hreal':9.9320668652306576e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-9.8838467714249028e+00, 'y':-1.1756421235415564e+01, 'z':-1.5556617558964439e-01, 'p1':2.1771669203412772e-01, 'p2':-1.8184415644446508e-01, 'p3':7.0060140484648741e-04, 'S1x':9.6586648747033921e-03, 'S1y':-2.5566557773172463e-03, 'S1z':-1.3293491411614898e-02, 'S2x':6.1111478733348427e-03, 'S2y':-3.5777564584746229e-03, 'S2z':6.7018847142840668e-03,'Hreal':9.9320500588665350e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-8.8649358366541993e+00, 'y':-1.2537497558816730e+01, 'z':-1.5311096183679351e-01, 'p1':2.3218215635352879e-01, 'p2':-1.6305246119030598e-01, 'p3':9.3328467047985972e-04, 'S1x':9.6679860193242765e-03, 'S1y':-2.5222329326841037e-03, 'S1z':-1.3293291435893280e-02, 'S2x':6.1339645312637114e-03, 'S2y':-3.5379054828946141e-03, 'S2z':6.7021960768622680e-03,'Hreal':9.9320332296622926e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-7.7841914856012879e+00, 'y':-1.3230821725597581e+01, 'z':-1.4962975738689896e-01, 'p1':2.4503453820869647e-01, 'p2':-1.4310640569534067e-01, 'p3':1.1633705167232230e-03, 'S1x':9.6772201386512140e-03, 'S1y':-2.4877827768039484e-03, 'S1z':-1.3293064247179520e-02, 'S2x':6.1565041270062121e-03, 'S2y':-3.4978453069212114e-03, 'S2z':6.7025564878140619e-03,'Hreal':9.9320163775736658e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-6.6491330272028284e+00, 'y':-1.3831483042607772e+01, 'z':-1.4513015914573643e-01, 'p1':2.5618134180849039e-01, 'p2':-1.2214380557864445e-01, 'p3':1.3892983517854089e-03, 'S1x':9.6863713350730830e-03, 'S1y':-2.4533007297274641e-03, 'S1z':-1.3292807668986880e-02, 'S2x':6.1787597773067700e-03, 'S2y':-3.4575831506816869e-03, 'S2z':6.7029676039587274e-03,'Hreal':9.9319995025661456e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-5.6300945613459010e+00, 'y':-1.4272805814594614e+01, 'z':-1.4043009868742051e-01, 'p1':2.6438132875089659e-01, 'p2':-1.0331240449628612e-01, 'p3':1.5800778144174419e-03, 'S1x':9.6942188952105022e-03, 'S1y':-2.4234588016099901e-03, 'S1z':-1.3292560975399331e-02, 'S2x':6.1977679710301416e-03, 'S2y':-3.4226169975090340e-03, 'S2z':6.7033643340389968e-03,'Hreal':9.9319848944429567e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-4.5816830923467240e+00, 'y':-1.4639308185669826e+01, 'z':-1.3499317648558345e-01, 'p1':2.7120107179569419e-01, 'p2':-8.3927450108658180e-02, 'p3':1.7655839030566133e-03, 'S1x':9.7020084693215190e-03, 'S1y':-2.3935854048602644e-03, 'S1z':-1.3292290638069235e-02, 'S2x':6.2165564149139676e-03, 'S2y':-3.3875114455423571e-03, 'S2z':6.7037989883133595e-03,'Hreal':9.9319702691380862e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-3.5093774396569550e+00, 'y':-1.4929024691926120e+01, 'z':-1.2883687666501276e-01, 'p1':2.7660293288508719e-01, 'p2':-6.4089861786318425e-02, 'p3':1.9448288231826043e-03, 'S1x':9.7097410403347677e-03, 'S1y':-2.3636766064034967e-03, 'S1z':-1.3291996526707801e-02, 'S2x':6.2351226864380627e-03, 'S2y':-3.3522723461932493e-03, 'S2z':6.7042705443009958e-03,'Hreal':9.9319556266264830e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-2.5570388407440992e+00, 'y':-1.5118111934899122e+01, 'z':-1.2288394564544756e-01, 'p1':2.8013898921903624e-01, 'p2':-4.6462739436365509e-02, 'p3':2.0955957872447659e-03, 'S1x':9.7164527768597193e-03, 'S1y':-2.3375048112963801e-03, 'S1z':-1.3291720224570111e-02, 'S2x':6.2511658910020277e-03, 'S2y':-3.3213695299650478e-03, 'S2z':6.7047116103339495e-03,'Hreal':9.9319428153080347e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-1.5945453048722327e+00, 'y':-1.5246556533460977e+01, 'z':-1.1641437529241247e-01, 'p1':2.8255328331949225e-01, 'p2':-2.8639307510438586e-02, 'p3':2.2402050371348632e-03, 'S1x':9.7231211703489567e-03, 'S1y':-2.3113001128017611e-03, 'S1z':-1.3291426421994417e-02, 'S2x':6.2670373938514285e-03, 'S2y':-3.2903733724696078e-03, 'S2z':6.7051781261164714e-03,'Hreal':9.9319299908170844e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':-7.6041203007008273e-01, 'y':-1.5308149663812172e+01, 'z':-1.1044271954225818e-01, 'p1':2.8372495176095164e-01, 'p2':-1.3186143677218751e-02, 'p3':2.3593407335375854e-03, 'S1x':9.7288291963851612e-03, 'S1y':-2.2887030114148912e-03, 'S1z':-1.3291159875237281e-02, 'S2x':6.2805688041850192e-03, 'S2y':-3.2636064166103973e-03, 'S2z':6.7055989279475531e-03,'Hreal':9.9319189352406445e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':7.5911185085162369e-02, 'y':-1.5324148678060739e+01, 'z':-1.0411501892655542e-01, 'p1':2.8405196995922533e-01, 'p2':2.3138000954105176e-03, 'p3':2.4730666608665797e-03, 'S1x':9.7345042270812008e-03, 'S1y':-2.2660777496017444e-03, 'S1z':-1.3290881420045407e-02, 'S2x':6.2939727540663043e-03, 'S2y':-3.2367757933556532e-03, 'S2z':6.7060359202546754e-03,'Hreal':9.9319078698734165e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':9.1193328852359268e-01, 'y':-1.5294485648146720e+01, 'z':-9.7445684582262770e-02, 'p1':2.8353250202963481e-01, 'p2':1.7814368957005097e-02, 'p3':2.5810104527188731e-03, 'S1x':9.7401455681047928e-03, 'S1y':-2.2434226581399784e-03, 'S1z':-1.3290591744729784e-02, 'S2x':6.3072495650822267e-03, 'S2y':-3.2098840008587012e-03, 'S2z':6.7064876018616158e-03,'Hreal':9.9318967947082870e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.7538393354314916e+00, 'y':-1.5218202889311554e+01, 'z':-9.0375527312965803e-02, 'p1':2.8214852400023166e-01, 'p2':3.3430322790261237e-02, 'p3':2.6838418005331265e-03, 'S1x':9.7458107070786948e-03, 'S1y':-2.2204990580361504e-03, 'S1z':-1.3290288463049025e-02, 'S2x':6.3205364398863373e-03, 'S2y':-3.1826517156515683e-03, 'S2z':6.7069572458787145e-03,'Hreal':9.9318855939248341e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':2.6453452316130748e+00, 'y':-1.5085854193544566e+01, 'z':-8.2490844093542334e-02, 'p1':2.7972586903149055e-01, 'p2':4.9973212118237062e-02, 'p3':2.7861602781184573e-03, 'S1x':9.7518100745457217e-03, 'S1y':-2.1960237113864732e-03, 'S1z':-1.3289954475656224e-02, 'S2x':6.3345597732576212e-03, 'S2y':-3.1535566938922879e-03, 'S2z':6.7074705356445913e-03,'Hreal':9.9318736420168430e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':3.5812412519007357e+00, 'y':-1.4888292508705092e+01, 'z':-7.3755676656364372e-02, 'p1':2.7609391843088155e-01, 'p2':6.7347602397839379e-02, 'p3':2.8860437878098296e-03, 'S1x':9.7581297597109824e-03, 'S1y':-2.1700063741002902e-03, 'S1z':-1.3289589375334266e-02, 'S2x':6.3492831940744083e-03, 'S2y':-3.1226120814733084e-03, 'S2z':6.7080269110354196e-03,'Hreal':9.9318609460137419e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':4.5507526539806626e+00, 'y':-1.4617724358038885e+01, 'z':-6.4185706629252340e-02, 'p1':2.7110675027877429e-01, 'p2':8.5354643373521361e-02, 'p3':2.9809712723954901e-03, 'S1x':9.7647250705633400e-03, 'S1y':-2.1425796429069290e-03, 'S1z':-1.3289195107533515e-02, 'S2x':6.3646013927918235e-03, 'S2y':-3.0899784076473631e-03, 'S2z':6.7086221297836335e-03,'Hreal':9.9318475730884181e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':5.5430567757044180e+00, 'y':-1.4267367237956151e+01, 'z':-5.3803331878614198e-02, 'p1':2.6463700456296380e-01, 'p2':1.0379435893412900e-01, 'p3':3.0685139869822721e-03, 'S1x':9.7715572040157055e-03, 'S1y':-2.1138504846509787e-03, 'S1z':-1.3288774050797775e-02, 'S2x':6.3804265001004817e-03, 'S2y':-3.0557868306668391e-03, 'S2z':6.7092512884370376e-03,'Hreal':9.9318335779411282e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':6.5477225936119705e+00, 'y':-1.3831204006816836e+01, 'z':-4.2632574201577275e-02, 'p1':2.5657135574459511e-01, 'p2':1.2247380484043197e-01, 'p3':3.1463600639314348e-03, 'S1x':9.7785958756429914e-03, 'S1y':-2.0838881055112732e-03, 'S1z':-1.3288328822711911e-02, 'S2x':6.3966942628209244e-03, 'S2y':-3.0201241895741983e-03, 'S2z':6.7099091436897094e-03,'Hreal':9.9318189968167181e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':7.5544892454571198e+00, 'y':-1.3303830679897828e+01, 'z':-3.0699761743271131e-02, 'p1':2.4680768934179240e-01, 'p2':1.4120295836867394e-01, 'p3':3.2122618201987562e-03, 'S1x':9.7858177539352116e-03, 'S1y':-2.0527288484793469e-03, 'S1z':-1.3287862318571611e-02, 'S2x':6.4133604078576989e-03, 'S2y':-2.9830382946189516e-03, 'S2z':6.7105900739618000e-03,'Hreal':9.9318038498726235e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':8.5529151623591062e+00, 'y':-1.2680415640214894e+01, 'z':-1.8036059061223547e-02, 'p1':2.3525433970481077e-01, 'p2':1.5978819163778907e-01, 'p3':3.2639793513351764e-03, 'S1x':9.7932042003628303e-03, 'S1y':-2.0203842208110457e-03, 'S1z':-1.3287377804751222e-02, 'S2x':6.4303954398937276e-03, 'S2y':-2.9445469415308430e-03, 'S2z':6.7112879631758444e-03,'Hreal':9.9317881450177103e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':9.5323542981774985e+00, 'y':-1.1956515234536376e+01, 'z':-4.6763130239272331e-03, 'p1':2.2182666644592924e-01, 'p2':1.7803182113657734e-01, 'p3':3.2992478596356794e-03, 'S1x':9.8007416281486529e-03, 'S1y':-1.9868376405127904e-03, 'S1z':-1.3286878849616449e-02, 'S2x':6.4477855137017601e-03, 'S2y':-2.9046334781034993e-03, 'S2z':6.7119963242006147e-03,'Hreal':9.9317718762956864e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.0481811257243489e+01, 'y':-1.1127886996620743e+01, 'z':9.3412438232313693e-03, 'p1':2.0644357291169563e-01, 'p2':1.9572940310938960e-01, 'p3':3.3157262064197686e-03, 'S1x':9.8084215397367495e-03, 'S1y':-1.9520420605448237e-03, 'S1z':-1.3286369275634388e-02, 'S2x':6.4655326012731341e-03, 'S2y':-2.8632433794074726e-03, 'S2z':6.7127083849217485e-03,'Hreal':9.9317550226717943e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.1377152450735892e+01, 'y':-1.0204405150131745e+01, 'z':2.3762639842044790e-02, 'p1':1.8928611690170946e-01, 'p2':2.1243106718174465e-01, 'p3':3.3111589433908201e-03, 'S1x':9.8161284976906807e-03, 'S1y':-1.9164400539039190e-03, 'S1z':-1.3285860479186198e-02, 'S2x':6.4833945058523383e-03, 'S2y':-2.8209020714872837e-03, 'S2z':6.7134071464005169e-03,'Hreal':9.9317377994469991e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2191764446121221e+01, 'y':-9.2087584274600722e+00, 'z':3.8206903303849987e-02, 'p1':1.7077421871485449e-01, 'p2':2.2763953360900613e-01, 'p3':3.2847129255160626e-03, 'S1x':9.8236965986403038e-03, 'S1y':-1.8807485430278803e-03, 'S1z':-1.3285367134238323e-02, 'S2x':6.5010102718852051e-03, 'S2y':-2.7784580887562234e-03, 'S2z':6.7140721192567735e-03,'Hreal':9.9317205527767505e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.2919816059366404e+01, 'y':-8.1479571289022310e+00, 'z':5.2577885033242636e-02, 'p1':1.5103707696333457e-01, 'p2':2.4124457443908037e-01, 'p3':3.2362527767544644e-03, 'S1x':9.8311195296047170e-03, 'S1y':-1.8449711964978860e-03, 'S1z':-1.3284892920697941e-02, 'S2x':6.5183857895914727e-03, 'S2y':-2.7359090095295030e-03, 'S2z':6.7146985724062308e-03,'Hreal':9.9317032826262008e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.3556081611594328e+01, 'y':-7.0294844731067236e+00, 'z':6.6778569697578088e-02, 'p1':1.3021289798607127e-01, 'p2':2.5314708317343676e-01, 'p3':3.1657904247747721e-03, 'S1x':9.8383915847485934e-03, 'S1y':-1.8091126228956165e-03, 'S1z':-1.3284440988557767e-02, 'S2x':6.5355262238480528e-03, 'S2y':-2.6932513043512536e-03, 'S2z':6.7152827727196725e-03,'Hreal':9.9316859889575193e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.4031874559975178e+01, 'y':-6.0144937200362278e+00, 'z':7.8932351591705710e-02, 'p1':1.1130385193037634e-01, 'p2':2.6205827353179212e-01, 'p3':3.0866150900372524e-03, 'S1x':9.8445985044425775e-03, 'S1y':-1.7778189596640676e-03, 'S1z':-1.3284067519724921e-02, 'S2x':6.5502668191184154e-03, 'S2y':-2.6560057697477464e-03, 'S2z':6.7157550787661840e-03,'Hreal':9.9316709075499154e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.4431944649395815e+01, 'y':-4.9671951520134439e+00, 'z':9.0819199579310797e-02, 'p1':9.1782066388603437e-02, 'p2':2.6956164193216448e-01, 'p3':2.9910691632973538e-03, 'S1x':9.8506844646126263e-03, 'S1y':-1.7464718269607877e-03, 'S1z':-1.3283714148229599e-02, 'S2x':6.5648345033874223e-03, 'S2y':-2.6186709383397397e-03, 'S2z':6.7161922834556576e-03,'Hreal':9.9316558082434536e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.4754087856916255e+01, 'y':-3.8932208407511437e+00, 'z':1.0237572466925951e-01, 'p1':7.1752088513390100e-02, 'p2':2.7561475541057390e-01, 'p3':2.8794393758816436e-03, 'S1x':9.8566472872535071e-03, 'S1y':-1.7150755850966453e-03, 'S1z':-1.3283381716553423e-02, 'S2x':6.5792307756607805e-03, 'S2y':-2.5812429403942157e-03, 'S2z':6.7165940484558862e-03,'Hreal':9.9316406910203836e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.4971888663923693e+01, 'y':-2.9295836949234784e+00, 'z':1.1223321874175658e-01, 'p1':5.3770800896765475e-02, 'p2':2.7971796862732051e-01, 'p3':2.7680663838540939e-03, 'S1x':9.8617970321745723e-03, 'S1y':-1.6873795574407313e-03, 'S1z':-1.3283106540297566e-02, 'S2x':6.5917720079311558e-03, 'S2y':-2.5481896825535143e-03, 'S2z':6.7169188967605006e-03,'Hreal':9.9316273584113868e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.5126871984289087e+01, 'y':-1.9537633471540437e+00, 'z':1.2174396494291044e-01, 'p1':3.5553575956006785e-02, 'p2':2.8264999620188436e-01, 'p3':2.6448096200036141e-03, 'S1x':9.8668492981320056e-03, 'S1y':-1.6596522436021909e-03, 'S1z':-1.3282847932345682e-02, 'S2x':6.6041808670488046e-03, 'S2y':-2.5150579420837329e-03, 'S2z':6.7172172029590135e-03,'Hreal':9.9316140118582874e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.5210461646269774e+01, 'y':-1.0923649770326520e+00, 'z':1.2975625451062081e-01, 'p1':1.9465365247996497e-02, 'p2':2.8424489287596216e-01, 'p3':2.5273852315471843e-03, 'S1x':9.8711936949532168e-03, 'S1y':-1.6353459582479999e-03, 'S1z':-1.3282634846637727e-02, 'S2x':6.6149393178001406e-03, 'S2y':-2.4859748036253756e-03, 'S2z':6.7174575120364736e-03,'Hreal':9.9316023116720875e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.5245050316992586e+01, 'y':-2.2752925819142233e-01, 'z':1.3744435395958943e-01, 'p1':3.3063261103940880e-03, 'p2':2.8492478730986687e-01, 'p3':2.4013969359840057e-03, 'S1x':9.8754631498150069e-03, 'S1y':-1.6110204285542632e-03, 'S1z':-1.3282433910657301e-02, 'S2x':6.6255953400408737e-03, 'S2y':-2.4568271488744830e-03, 'S2z':6.7176792926596845e-03,'Hreal':9.9315906007578569e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.5230503896974312e+01, 'y':6.3795827103750991e-01, 'z':1.4478220394394284e-01, 'p1':-1.2871523563184700e-02, 'p2':2.8468651796561589e-01, 'p3':2.2671481469357193e-03, 'S1x':9.8796579435991658e-03, 'S1y':-1.5866778474720388e-03, 'S1z':-1.3282244620596585e-02, 'S2x':6.6361480763859511e-03, 'S2y':-2.4276129994462172e-03, 'S2z':6.7178837561868094e-03,'Hreal':9.9315788791051396e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.5166846590125584e+01, 'y':1.5013071356393355e+00, 'z':1.5174458234120822e-01, 'p1':-2.9016021144121051e-02, 'p2':2.8352987968802884e-01, 'p3':2.1249706001532941e-03, 'S1x':9.8837785820354383e-03, 'S1y':-1.5623203565171590e-03, 'S1z':-1.3282066325705969e-02, 'S2x':6.6465963981804585e-03, 'S2y':-2.3983304433811219e-03, 'S2z':6.7180723226591280e-03,'Hreal':9.9315671467001876e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.5050911480793751e+01, 'y':2.3805516771115940e+00, 'z':1.5846182807592668e-01, 'p1':-4.5464615179201411e-02, 'p2':2.8139578580585811e-01, 'p3':1.9714855243548814e-03, 'S1x':9.8879234437102472e-03, 'S1y':-1.5373563762539147e-03, 'S1z':-1.3281894261710345e-02, 'S2x':6.6571894565202348e-03, 'S2y':-2.3682619330547875e-03, 'S2z':6.7182506863665021e-03,'Hreal':9.9315551174058814e-01}
{'m1':2.0000000000000000e+01, 'm2':1.0000000000000000e+01, 'tortoise':1, 'x':1.4872831437822173e+01, 'y':3.3015915086508478e+00, 'z':1.6508239495796162e-01, 'p1':-6.2702609600633688e-02, 'p2':2.7810001188613848e-01, 'p3':1.8009637408620237e-03, 'S1x':9.8922246974769198e-03, 'S1y':-1.5109398715334931e-03, 'S1z':-1.3281722820280810e-02, 'S2x':6.6682708566202153e-03, 'S2y':-2.3363765448177168e-03, 'S2z':6.7184251690398621e-03,'Hreal':9.9315423818167570e-01}
